Symbols	Description	SRR5809464	SRR5809465	SRR5809466	SRR5809467	SRR6910774	SRR6910775	SRR6910776	SRR12554271	SRR12554272	SRR12554273	SRR8867570	SRR8867571	SRR8867572	SRR12554274	SRR12554275	SRR12554276
Top3b	DNA topoisomerase III beta [Source:ZFIN;Acc:ZDB-GENE-070705-37]	32.70505908397	112.8498300703	73.4096023974705	42.0758171261356	43.4756241992422	45.9698828417003	45.1643145733234	34.4218617191484	68.6510269014899	58.8010801429488	125.1195789938	116.688815301277	179.318720730127	106.169921981866	151.863486291821	145.656032340831
Tmem230	transmembrane protein 230a [Source:ZFIN;Acc:ZDB-GENE-040822-20]	60.73796687023	107.476028638381	110.114403596206	48.086648144155	85.1397640568492	91.9397656834006	79.037550503316	86.8029556395917	84.6242856359949	74.9058345770048	42.7388660919415	40.3640556073599	31.5285662822201	36.1376495008699	40.5360949869852	39.2807725408273
Pold1	polymerase (DNA directed), delta 1, catalytic subunit [Source:ZFIN;Acc:ZDB-GENE-060429-1]	154.18099282443	53.7380143191905	167.793376908504	114.205789342368	99.63163878993	77.1637319128541	77.1557040627609	105.884639853467	110.113528297439	110.111576828197	215.552542028922	232.64373868242	435.488321773165	237.760811198827	289.627461283822	302.291162596801
Adamtsl3	ADAMTS-like 3 [Source:ZFIN;Acc:ZDB-GENE-121030-8]	28.03290778626	32.2428085915143	36.7048011987352	42.0758171261356	13.5861325622632	19.7013783607287	12.2320018636084	15.3401775052727	22.0906769732517	38.9510339800425	134.410636839874	116.688815301277	45.3223140306914	165.485512197087	79.0160112427466	70.754186564223
Itgb8	integrin, beta 8 [Source:ZFIN;Acc:ZDB-GENE-071213-3]	9.34430259542001	5.37380143191905	5.24354302839075	6.01083101801938	5.43445302490527	6.5671261202429	3.76369288111029	5.98641073376495	5.77756166992736	0	2.4776154256198	1.46778384026763	0.985267696319378	0.249225168971517	0	0
Calcr	calcitonin receptor [Source:ZFIN;Acc:ZDB-GENE-060503-420]	9.34430259542001	5.37380143191905	0	6.01083101801938	0	2.46267229509109	2.82276966083271	0	0.339856568819257	0	9.91046170247919	13.2100545624087	10.8379446595132	17.4457618280062	8.81219456238809	0.243979953669734
Rbbp4	retinoblastoma binding protein 4 [Source:NCBI gene;Acc:321726]	317.70628824428	429.904114553524	372.291555015743	396.714847189279	399.432297330537	362.83371814342	350.964361163534	378.266328239773	395.253189536796	359.922535142508	686.918876753089	736.827487814351	1075.91232438076	641.007134594741	855.664092007884	897.114289643614
Gem	GTP binding protein overexpressed in skeletal muscle [Source:ZFIN;Acc:ZDB-GENE-060825-251]	0	0	0	12.0216620360388	0	0.820890765030363	0	0	0	0	1582.57685311465	0	1686.77829609877	1723.64126860701	0	1062.53269823169
Poli	polymerase (DNA directed) iota [Source:ZFIN;Acc:ZDB-GENE-050417-376]	172.86959801527	64.4856171830287	141.57566176655	66.1191411982132	122.275193060369	108.357580984008	98.796938129145	114.864255954115	111.812811141535	103.744580889152	35.9254236714871	46.2351909684304	27.5874954969426	40.6237025423572	38.1861764370151	32.2053538844049
Hoxb3	homeobox B3a [Source:NCBI gene;Acc:30339]	37.37721038168	16.1214042957572	20.974172113563	6.01083101801938	30.7952338077965	31.1938490711538	15.0547715244411	22.0748895807582	23.4501032485287	20.5991045086763	62.5597894968999	57.2435697704376	47.2928494233301	53.8326364978476	57.2792646555226	57.8232490197271
Cacna1s	calcium channel, voltage-dependent, L type, alpha 1S subunit, a [Source:ZFIN;Acc:ZDB-GENE-090514-1]	32.70505908397	48.3642128872715	26.2177151419537	54.0974791621744	46.1928507116948	22.1640506558198	16.9366179649963	31.428656352266	21.7508204044324	40.8236798444676	112.112098009296	91.7364900167269	87.6888249724246	68.5369214671671	123.370723873433	106.619239753674
Commd5	COMM domain containing 5 [Source:ZFIN;Acc:ZDB-GENE-040801-71]	51.39366427481	37.6166100234334	26.2177151419537	36.0649861081163	35.3239446618843	45.1489920766699	43.2824681327683	37.4150670860309	38.403792276576	37.0783881156174	89.1941553223127	87.333138495924	112.320517380409	95.2040145471194	97.5216198237616	90.7605427651412
Tkt	transketolase a [Source:ZFIN;Acc:ZDB-GENE-130530-578]	32.70505908397	32.2428085915143	94.3837745110335	36.0649861081163	42.5698820284246	40.2236474864878	35.7550823705477	46.3946831866783	41.8023579647686	39.7000923258125	8.05225013326434	16.1456222429439	5.91160617791627	4.23682787251578	12.6308122060896	11.4670578224775
Nr1i2	nuclear receptor subfamily 1, group I, member 2 [Source:ZFIN;Acc:ZDB-GENE-030903-3]	37.37721038168	42.9904114553524	62.922516340689	120.216620360388	86.0455062276668	131.342522404858	81.8603201641487	76.3267368555031	73.7488754337787	77.5275387871999	16.7239041229336	19.815081843613	6.89687387423565	11.4643577726898	16.7431696685374	15.614717034863
Spdef	SAM pointed domain containing ETS transcription factor [Source:NCBI gene;Acc:100003543]	0	0	10.4870860567815	18.0324930540581	0	0	0.940923220277571	0	0.679713137638513	0.374529172885024	0	0	0	0	0	0
Matn1	matrilin 1 [Source:ZFIN;Acc:ZDB-GENE-050307-3]	4.67215129771	5.37380143191905	5.24354302839075	6.01083101801938	1.81148434163509	3.28356306012145	2.82276966083271	0	0	0.374529172885024	0.619403856404949	53.5741101697685	32.5138339785395	19.1903380108068	31.4301606058509	49.5279305949561
Ppp2ca	protein phosphatase 2, catalytic subunit, alpha isozyme [Source:ZFIN;Acc:ZDB-GENE-050417-441]	364.42780122138	214.952057276762	267.420694447928	204.368254612659	257.230776512183	219.998725028137	194.771106597457	281.361304486952	277.322960156513	189.886290652707	672.05318419937	576.105157305045	266.022278006232	510.163920884695	504.938748424838	567.009412328463
Grtp1	growth hormone regulated TBC protein 1b [Source:ZFIN;Acc:ZDB-GENE-050417-346]	4.67215129771	0	5.24354302839075	0	2.71722651245264	0	0.940923220277571	0	0.339856568819257	0	17.9627118357435	12.4761626422749	0	25.1717420661232	9.39967419988063	7.0754186564223
Dnmt1	DNA (cytosine-5-)-methyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-990714-15]	224.26326229008	193.456851549086	230.715893249193	192.34659257662	179.336949821874	153.506573060678	111.969863213031	176.973267316926	185.561686575314	211.234453507153	515.344008528918	590.049103787588	435.488321773165	449.103754486673	513.163463349733	587.503728436721
Siah1b	siah E3 ubiquitin protein ligase 1 [Source:NCBI gene;Acc:80955]	789.59356931299	698.594186149477	188.767549022067	204.368254612659	362.296868327018	373.505298088815	478.929919121284	438.878736919143	425.16056759289	456.925590919729	230.418234582641	196.683034595863	174.39238224853	290.84577218976	159.206981760478	162.490649144043
Pde12	phosphodiesterase 12 [Source:ZFIN;Acc:ZDB-GENE-060519-25]	46.7215129771	59.1118157511096	47.1918872555167	72.1299722162325	41.6641398576071	59.1041350821861	72.451087961373	59.8641073376495	59.4748995433699	42.6963257088927	129.455405988634	151.9156274677	209.862019316027	94.2071138712333	189.462183091344	183.96088506698
Reep2	receptor accessory protein 2 [Source:NCBI gene;Acc:568927]	0	0	5.24354302839075	0	0	0	0.940923220277571	0	0	0	1602.3977765196	2389.5520919557	0	2588.2033797692	1577.67656648622	1394.5894151762
Tbx1	T-box transcription factor 1 [Source:NCBI gene;Acc:368206]	18.68860519084	5.37380143191905	0	0	6.34019519572282	13.1342522404858	15.0547715244411	8.60546542978711	12.2348364774932	10.4868168407807	66.2762126353296	22.0167576040145	9.85267696319378	22.181040038465	37.5986967995225	44.4043515678917
Slc15a2	solute carrier family 15 member 2 [Source:NCBI gene;Acc:556684]	37.37721038168	16.1214042957572	31.4612581703445	18.0324930540581	19.926327757986	17.2387060656376	16.9366179649963	18.3333828721551	23.1102466797095	18.3519294713662	39.6418468099168	107.882112259671	44.337046334372	92.9609880263758	49.6420293681196	51.2357902706442
Enah	ENAH actin regulator [Source:ZFIN;Acc:ZDB-GENE-010323-11]	2116.48453786263	1692.7474510545	1242.71969772861	2476.46237942398	2829.53854163401	1388.94717443137	1853.61874394682	1841.56960197444	1782.88756002582	2116.83888514616	1207.83751998965	855.717978876029	495.589651248647	930.606780939644	896.493926813615	848.074318955997
Arl6	ADP-ribosylation factor-like 6 [Source:NCBI gene;Acc:494134]	28.03290778626	75.2332200468668	20.974172113563	36.0649861081163	50.7215615657825	50.0743366668521	45.1643145733234	40.7824231237737	42.4820711024071	44.1944424004328	25.3955581126029	19.815081843613	16.7495508374294	19.4395631797783	22.0304864059702	21.2262559692669
Tspan12	tetraspanin 12 [Source:ZFIN;Acc:ZDB-GENE-040426-1285]	392.46070900764	424.530313121605	235.959436277584	468.844819405511	331.501634519222	347.236793607843	395.18775251658	367.041808113963	373.162512563544	381.270697996954	149.276329393593	132.100545624087	260.110671828316	181.186697842293	168.019176322866	164.686468727071
Il20ra	interleukin 20 receptor, alpha [Source:ZFIN;Acc:ZDB-GENE-040724-249]	4.67215129771	5.37380143191905	5.24354302839075	0	0	0	0.940923220277571	0.374150670860309	0.339856568819257	0	6.81344242045444	8.07281112147197	10.8379446595132	10.2182319278322	9.39967419988063	5.12357902706442
Il12b	interleukin 12Ba [Source:ZFIN;Acc:ZDB-GENE-050525-3]	4.67215129771	0	0	6.01083101801938	3.62296868327018	2.46267229509109	0.940923220277571	2.99320536688247	2.03913941291554	1.4981166915401	15.4850964101237	35.960704086557	24.6316924079844	4.23682787251578	35.2487782495524	36.5969930504602
Derl3	derlin 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1324]	32.70505908397	177.335447253329	110.114403596206	210.379085630678	114.123513523011	94.4024379784917	150.547715244411	95.7825717402391	148.517320574015	125.841802089368	34.6866159586772	41.8318394476275	73.8950772239534	41.3713780492718	54.6356062868062	42.2085319848641
Mrrf	mitochondrial ribosome recycling factor [Source:ZFIN;Acc:ZDB-GENE-040704-12]	93.4430259542001	123.597432934138	120.601489652987	126.227451378407	157.599137722253	97.6860010386131	147.724945583579	127.959529434226	117.590372811463	121.347452014748	40.2612506663217	37.4284879268246	73.8950772239534	47.8512324425312	45.5296719056718	48.7959907339469
Pld2	phospholipase D2 [Source:ZFIN;Acc:ZDB-GENE-060216-4]	205.57465709924	128.971234366057	162.549833880113	96.17329628831	151.25894252653	176.491514481528	130.788327618582	148.537816331543	133.223774977149	160.29848599479	91.6717707479325	74.1230839335154	31.5285662822201	44.6113052459015	63.7415406679405	94.1762621165175
Per2	period circadian clock 2 [Source:ZFIN;Acc:ZDB-GENE-011220-2]	364.42780122138	204.204454412924	561.05910403781	396.714847189279	463.739991458583	504.847820493673	382.014827432694	412.688189958921	317.086178708367	459.172765957039	977.41928540701	899.017602163924	1760.67337332273	371.34550176756	1471.04901228132	1494.13323627345
Fabp7	fatty acid binding protein 7, brain, b [Source:ZFIN;Acc:ZDB-GENE-040614-4]	0	0	10.4870860567815	0	0	0	0	0	0.339856568819257	0	29.1119812510326	0	0	3.23992719662972	23.4991854997016	31.229434069726
Ncapd3	non-SMC condensin II complex, subunit D3 [Source:ZFIN;Acc:ZDB-GENE-040426-737]	9.34430259542001	26.8690071595953	57.6789733122982	90.1624652702907	45.2871085408773	32.0147398361841	18.8184644055514	35.9184644025897	34.3255134507449	38.2019756342724	215.552542028922	207.69141339787	245.331656383525	169.22388973166	246.44770792812	240.808214272028
Ehd2	EH-domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-060531-86]	14.01645389313	5.37380143191905	10.4870860567815	6.01083101801938	2.71722651245264	6.5671261202429	1.88184644055514	0	5.43770510110811	0	0	82.1958950549873	111.33524968409	99.6900675886067	37.8924366182688	58.799168834406
Nccrp1	P1, F-box associated domain containing [Source:NCBI gene;Acc:30078]	453.19867587787	188.083050117167	325.099667760226	324.584874973046	349.616477935572	372.684407323785	338.732359299926	340.477110482881	354.810257847304	305.241275901295	579.762009595033	865.992465757902	808.904778678209	473.27859587691	843.914499258033	868.812615017924
Agtr2	angiotensin II receptor, type 2 [Source:ZFIN;Acc:ZDB-GENE-050306-56]	23.36075648855	42.9904114553524	110.114403596206	108.194958324349	30.7952338077965	60.7459166122468	47.9870842341561	55.0001486164654	73.4090188649594	49.4378508208232	84.8583283274781	113.753247620741	220.699963975541	142.806021820679	126.601861879642	119.55017729817
Zfp703	zinc finger protein 703 [Source:NCBI gene;Acc:114429]	37.37721038168	75.2332200468668	36.7048011987352	42.0758171261356	47.0985928825123	98.5068918036435	47.0461610138786	48.6395872118402	49.6190590476115	60.2991968344889	169.716656654956	183.472980033454	262.081207220955	228.788705115852	178.006330160239	187.864564325696
Abhd17b	abhydrolase domain containing 17B [Source:ZFIN;Acc:ZDB-GENE-040718-244]	107.45947984733	145.092638661814	256.933608391147	114.205789342368	86.0455062276668	120.670942459463	95.9741684683123	129.830282788527	117.250516242644	163.29471937787	609.49339470247	641.421538196955	750.773984595366	913.161019111638	510.519804981017	555.298374552316
Kcng2	potassium voltage-gated channel, subfamily G, member 2 [Source:ZFIN;Acc:ZDB-GENE-100701-1]	42.04936167939	48.3642128872715	26.2177151419537	6.01083101801938	17.2091012455334	32.8356306012145	14.1138483041636	24.6939442767804	24.4696729549865	30.3368630036869	99.7240208811969	83.663678895255	66.9982033497177	120.874206951186	75.4911334177913	60.2630485564244
Ccdc96	coiled-coil domain containing 96 [Source:ZFIN;Acc:ZDB-GENE-081022-156]	18.68860519084	21.4952057276762	0	24.0433240720775	10.8689060498105	8.20890765030362	11.2910786433309	11.2245201258093	9.17612735811993	11.2358751865507	8.67165398966929	0.733891920133816	2.95580308895813	5.9814040553164	3.52487782495524	4.39163916605522
Sumo3	small ubiquitin like modifier 3b [Source:NCBI gene;Acc:436950]	84.09872335878	209.578255844843	230.715893249193	144.259944432465	192.923082384137	117.387379399342	192.889260156902	163.129692495095	148.517320574015	181.646648849237	441.015545760324	445.472395521226	660.129356533983	450.599105500502	514.044682805972	524.800880343599
Exosc6	exosome component 6 [Source:NCBI gene;Acc:326786]	98.1151772519101	26.8690071595953	57.6789733122982	48.086648144155	54.3445302490527	62.3876981423075	62.1009325383197	56.1226006290464	53.3574813046233	61.0482551802589	91.0523668915276	165.859573950242	210.847287012347	73.770650015569	172.131533785314	188.108544279365
Ctdsp2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-184]	607.3796687023	886.677236266644	293.638409589882	589.061439765899	454.682569750408	430.96765164094	496.807460306558	542.518472747448	554.985776881846	572.280576168317	302.88848578202	278.145037730716	171.436579159572	386.049786736879	197.393158197493	195.915902796797
Acta1	actin alpha 1, skeletal muscle a [Source:ZFIN;Acc:ZDB-GENE-050417-267]	2831.32368641226	3127.55243337689	9784.45129097714	8926.08406175878	5800.37286191556	3046.32562902768	4231.33172158824	5753.68901648983	5829.55972495671	5305.95479226213	23434.5255032249	27684.6049032079	44485.8217565162	30398.9907601318	30367.4099416269	29986.6001857324
Pknox1	pbx/knotted 1 homeobox 1.2 [Source:ZFIN;Acc:ZDB-GENE-020123-1]	163.52529541985	128.971234366057	94.3837745110335	174.314099522562	132.238356939362	138.730539290131	103.501554230533	148.163665660682	130.504922426595	124.343685397828	29.1119812510326	23.4845414442821	12.8084800521519	12.9597087865189	24.6741447746867	28.3016746256892
S1pr2	sphingosine-1-phosphate receptor 2 [Source:NCBI gene;Acc:170457]	214.91895969466	107.476028638381	73.4096023974705	204.368254612659	108.689060498105	165.819934536133	148.665868803856	129.081981446807	178.764555198929	125.092743743598	424.911045493795	328.049688299816	285.72763193262	393.526541806025	322.232581164658	344.499694581665
Aanat	arylalkylamine N-acetyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-040329-1]	0	0	5.24354302839075	6.01083101801938	1.81148434163509	0	0	1.12245201258093	0.679713137638513	1.12358751865507	0	0	0	0.249225168971517	0	0.243979953669734
Crnn	S100 calcium binding protein S [Source:ZFIN;Acc:ZDB-GENE-040822-31]	4.67215129771	0	0	0	0	0	0	0.374150670860309	0	0.374529172885024	3.09701928202475	0.733891920133816	0	1.24612584485758	2.64365836871643	1.95183962935788
Hyal3	hyaluronidase 3 [Source:ZFIN;Acc:ZDB-GENE-081104-366]	14.01645389313	10.7476028638381	15.7306290851722	6.01083101801938	19.0205855871684	13.9551430055162	12.2320018636084	12.7211228092505	11.2152667710355	11.2358751865507	6.81344242045444	5.13724344093671	3.94107078527751	5.73217888634489	4.69983709994032	5.36755898073416
Rnf139	ring finger protein 139 [Source:ZFIN;Acc:ZDB-GENE-080401-4]	149.50884152672	59.1118157511096	73.4096023974705	78.1408032342519	94.1971857650247	87.0144210932184	83.7421666047039	86.8029556395917	82.5851462230794	86.5162389364405	162.903214234502	142.37503250596	318.241465911159	144.301372834508	217.36746587224	214.458379275697
Tbx18	T-box transcription factor 18 [Source:ZFIN;Acc:ZDB-GENE-020529-2]	233.6075648855	214.952057276762	204.498178107239	150.270775450484	127.709646085274	196.192892842257	124.201865076639	180.340623354669	204.933510998012	172.657948699996	426.76925706301	448.407963201761	228.582105546096	479.259999932227	302.845753127404	363.530130967904
Banf1	barrier to autointegration factor 1 [Source:NCBI gene;Acc:334717]	373.7721038168	381.539901666253	445.701157413214	438.790664315415	411.206945551166	393.206676449544	397.069598957135	401.463669833112	426.519993868167	398.87356912255	896.896784074367	779.393219182112	919.25476066598	653.468393043317	953.773191469138	949.082019775267
Irs2	insulin receptor substrate 2a [Source:ZFIN;Acc:ZDB-GENE-040426-975]	28.03290778626	102.102227206462	225.472350220802	258.465733774833	71.5536314945861	61.5668073772772	88.4467827060917	134.320090838851	117.250516242644	113.856868557047	42.1194622355366	64.5824889717758	44.337046334372	64.7985439325944	20.8555271309852	60.2630485564244
Npsr1	si:dkey-78k11.9 [Source:ZFIN;Acc:ZDB-GENE-060503-929]	0	0	0	0	1.81148434163509	0.820890765030363	1.88184644055514	0	2.03913941291554	1.12358751865507	6.19403856404949	5.13724344093671	0.985267696319378	3.48915236560123	5.28731673743286	3.17173939770655
Rcc1	regulator of chromosome condensation 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2216]	60.73796687023	42.9904114553524	31.4612581703445	36.0649861081163	45.2871085408773	53.3578997269736	54.5735467760991	42.6531764780752	45.8806367905997	44.1944424004328	179.00771450103	114.487139540875	199.024074656514	70.2814976499677	200.03681656621	203.723261314228
Rpa2	replication protein A2 [Source:ZFIN;Acc:ZDB-GENE-010131-3]	70.08226946565	139.718837229895	220.228807192411	198.357423594639	162.127848576341	125.596287049645	103.501554230533	145.918761635521	140.020906353534	151.30978584555	362.9706598533	411.713367195071	386.224936957196	401.501747213114	368.349732707822	387.684146381208
Mip	major intrinsic protein of lens fiber a [Source:ZFIN;Acc:ZDB-GENE-040801-41]	23.36075648855	5.37380143191905	5.24354302839075	6.01083101801938	12.6803903914456	13.9551430055162	13.172925083886	11.2245201258093	9.51598392693919	6.36699593904541	3.7164231384297	2.93556768053526	5.91160617791627	4.98450337943034	4.99357691868659	0.243979953669734
Ugt8a	UDP glycosyltransferase 8 [Source:ZFIN;Acc:ZDB-GENE-060616-129]	4.67215129771	10.7476028638381	10.4870860567815	6.01083101801938	5.43445302490527	5.74623535521254	7.52738576222057	0.374150670860309	5.43770510110811	7.11605428481545	0.619403856404949	38.8962717670922	9.85267696319378	15.9504108141771	21.736746587224	16.3466568958722
Cd79a	CD79a molecule, immunoglobulin-associated alpha [Source:ZFIN;Acc:ZDB-GENE-100922-201]	0	0	0	0	3.62296868327018	3.28356306012145	4.70461610138786	2.61905469602216	3.73842225701182	1.4981166915401	15.4850964101237	14.6778384026763	8.8674092668744	2.24302652074365	19.6805678560001	17.5665566642209
Kctd12b	potassium channel tetramerisation domain containing 12b [Source:ZFIN;Acc:ZDB-GENE-050417-104]	0	0	0	0	0.905742170817545	1.64178153006073	14.1138483041636	19.8299855555964	23.789959817348	24.7189254104116	3.7164231384297	2.20167576040145	0.985267696319378	2.24302652074365	2.64365836871643	3.65969930504602
Pm20d1	peptidase M20 domain containing 1, tandem duplicate 1 [Source:NCBI gene;Acc:553216]	4.67215129771	5.37380143191905	0	0	0	2.46267229509109	4.70461610138786	3.36735603774278	1.69928284409628	2.62170421019517	0.619403856404949	1.46778384026763	0.985267696319378	0.498450337943034	0	0.487959907339469
Lgals8	galectin 8b [Source:ZFIN;Acc:ZDB-GENE-120727-7]	23.36075648855	26.8690071595953	15.7306290851722	0	0.905742170817545	0.820890765030363	0.940923220277571	0	0	0	1.2388077128099	0.733891920133816	0	0	0	0
Aurkb	aurora kinase B [Source:NCBI gene;Acc:791894]	18.68860519084	59.1118157511096	62.922516340689	24.0433240720775	40.7583976867895	21.3431598907894	45.1643145733234	35.9184644025897	35.684939726022	34.8312130783072	182.104733783055	197.416926515996	375.386992297683	164.987061859144	285.515103821374	256.178951353221
Sox8	SRY-box transcription factor 8b [Source:ZFIN;Acc:ZDB-GENE-031114-1]	0	0	0	0	2.71722651245264	3.28356306012145	2.82276966083271	0	0	0	0	0	0.985267696319378	0	0	0
B4galt6	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 5 [Source:NCBI gene;Acc:724080]	4.67215129771	5.37380143191905	5.24354302839075	6.01083101801938	0	0	0	0	0	0	1832.19660724584	0	0	904.188913028663	0.29373981874627	1985.02090305696
Psmc3ip	PSMC3 interacting protein [Source:ZFIN;Acc:ZDB-GENE-040625-125]	9.34430259542001	32.2428085915143	10.4870860567815	12.0216620360388	21.7378120996211	9.02979841533399	5.64553932166543	8.60546542978711	12.5746930463125	13.4830502238609	44.5970776611564	57.2435697704376	23.6464247116651	38.3806760216136	55.8105655617913	41.9645520311943
Gng13	guanine nucleotide binding protein (G protein), gamma 13b [Source:ZFIN;Acc:ZDB-GENE-040718-97]	116.80378244275	123.597432934138	194.011092050458	78.1408032342519	125.898161743639	121.491833224494	99.7378613494226	129.830282788527	123.028077912571	113.856868557047	214.313734316112	289.153416532723	342.873158319143	301.064004117592	276.702909258986	242.272093994046
Lin7b	lin-7 homolog B (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-041011-1]	14.01645389313	26.8690071595953	5.24354302839075	24.0433240720775	4.52871085408773	0.820890765030363	3.76369288111029	0	0	0.374529172885024	208.739099608468	1122.85463780474	0	621.567571414963	441.490947575643	542.12345705415
Lrrc17	leucine rich repeat containing 17 [Source:ZFIN;Acc:ZDB-GENE-030131-9774]	210.24680839695	220.325858708681	188.767549022067	138.249113414446	109.594802668923	137.909648525101	146.784022363301	167.993651216279	177.744985492471	170.036244489801	364.20946756611	375.01877118838	512.339202086077	495.958086253318	359.537538145434	364.506050782583
Prph2	peripherin 2a (retinal degeneration, slow) [Source:ZFIN;Acc:ZDB-GENE-000616-8]	0	0	0	0	3.62296868327018	8.20890765030362	8.46830898249814	0.374150670860309	0.339856568819257	0	1.2388077128099	0	0	0	0	0.243979953669734
Chmp3	charged multivesicular body protein 3 [Source:NCBI gene;Acc:406621]	88.7708746564901	102.102227206462	83.896688454252	78.1408032342519	98.7258966191124	106.715799453947	93.1513988074796	65.8505180714144	70.0104531767669	127.714447953793	37.7836352407019	32.2912444858879	31.5285662822201	0.249225168971517	36.7174773432837	48.0640508729377
Entpd4	ectonucleoside triphosphate diphosphohydrolase 4 [Source:ZFIN;Acc:ZDB-GENE-040718-116]	70.08226946565	59.1118157511096	104.870860567815	48.086648144155	52.5330459074176	79.6264042079452	79.9784737235936	62.4831620336716	75.7880148466943	67.7897802921893	150.515137106403	184.940763873722	195.083003871237	119.129630768385	212.667628772299	184.20486502065
H1f0	H1.0 linker histone [Source:ZFIN;Acc:ZDB-GENE-030131-337]	1051.23404198475	263.316270164034	498.136587697121	402.725678207298	423.887335942611	429.32587011088	416.828986582964	520.81773383755	514.882701761174	483.517162194566	911.762476628086	991.487984100785	1325.18505154956	1242.38746732301	930.567745788183	966.160616532149
Gbp2	guanylate binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-070912-618]	28.03290778626	209.578255844843	115.357946624596	156.281606468504	76.0823423486738	103.432236393826	61.1600093180421	122.347269371321	107.054819178066	94.755880739911	686.918876753089	271.540010449512	143.849083662629	214.832095653447	479.970863831405	462.829972111486
Slc25a36	solute carrier family 25 member 36a [Source:NCBI gene;Acc:436940]	182.21390061069	252.568667300196	110.114403596206	186.335761558601	256.325034341365	178.954186776619	222.057879985507	185.578732746713	189.300108832326	202.245753357913	137.507656121899	67.518056652311	31.5285662822201	94.9547893781479	81.3659297927167	76.6097054522966
Smarcd3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3a [Source:ZFIN;Acc:ZDB-GENE-070912-491]	4.67215129771	10.7476028638381	5.24354302839075	12.0216620360388	10.8689060498105	0.820890765030363	1.88184644055514	3.74150670860309	5.09784853228885	4.49435007462029	15.4850964101237	24.2184333644159	16.7495508374294	25.4209672350947	12.9245520248359	19.7623762472485
Drd1	dopamine receptor D1b [Source:ZFIN;Acc:ZDB-GENE-070524-2]	0	0	0	0	0.905742170817545	3.28356306012145	3.76369288111029	2.24490402516185	2.3789959817348	0.374529172885024	9.29105784607424	13.9439464825425	0	12.9597087865189	11.4558529311045	7.31939861009203
Nsf	N-ethylmaleimide-sensitive factor b [Source:ZFIN;Acc:ZDB-GENE-050808-1]	210.24680839695	155.840241525653	178.280462965285	144.259944432465	157.599137722253	181.41685907171	176.893565412183	161.258939140793	140.020906353534	206.365574259648	944.590881017548	876.266952639776	1091.67660752187	846.368673827271	975.216198237616	1033.98704365233
Sfrp5	secreted frizzled-related protein 5 [Source:ZFIN;Acc:ZDB-GENE-011108-2]	345.73919603054	236.447263004438	188.767549022067	402.725678207298	384.034680426639	361.19193661336	288.863428625214	330.000891698793	292.61650575338	298.125221616479	823.807129018583	851.314627355226	674.908371978774	913.161019111638	729.062230128242	741.699059155993
Tyr	tyrosinase [Source:ZFIN;Acc:ZDB-GENE-991026-3]	0	0	0	6.01083101801938	0	0.820890765030363	0.940923220277571	0	0	0	0	198.884710356264	0.985267696319378	0.249225168971517	0	0.243979953669734
Cuedc2	CUE domain containing 2 [Source:NCBI gene;Acc:334351]	9.34430259542001	42.9904114553524	68.1660593690797	30.0541550900969	40.7583976867895	27.089395246002	33.8732359299926	29.1837523271041	30.5870911937331	39.7000923258125	11.1492694152891	16.8795141630778	14.7790154447907	17.6949869969777	13.2182918435821	10.2471580541288
Fuom	fucose mutarotase [Source:NCBI gene;Acc:447896]	23.36075648855	26.8690071595953	36.7048011987352	6.01083101801938	33.5124603202492	30.3729583061234	43.2824681327683	23.1973415933392	33.9856568819257	32.2095088681121	11.1492694152891	14.6778384026763	3.94107078527751	12.4612584485758	9.39967419988063	9.75919814678938
Terb2	telomere repeat binding bouquet formation protein 2 [Source:NCBI gene;Acc:541341]	9.34430259542001	0	10.4870860567815	18.0324930540581	9.963163878993	13.1342522404858	7.52738576222057	7.85716408806649	13.254406183951	5.61793759327536	34.6866159586772	33.0251364060217	34.4843693711782	51.3403848081325	22.911705862209	30.9854541160563
Bag3	BCL2 associated athanogene 3 [Source:ZFIN;Acc:ZDB-GENE-040801-40]	1023.20113419849	1053.26508065613	1677.93376908504	1154.07955545972	1220.03470409123	1114.76965891123	905.168137907024	1211.87402291654	1303.01008485303	1069.28078858674	2224.89865220658	2465.87685164962	3801.16277240016	2420.72406622034	2812.26502467679	2865.05659594369
Cenpk	centromere protein K [Source:ZFIN;Acc:ZDB-GENE-090313-204]	23.36075648855	0	5.24354302839075	6.01083101801938	12.6803903914456	13.1342522404858	6.586462541943	9.35376677150773	10.1956970645777	9.3632293221256	27.8731735382227	41.0979475274937	44.337046334372	32.8977223042402	31.1364207871046	45.3802713825706
