Symbols	Description	SRR5809464	SRR5809465	SRR5809466	SRR5809467	SRR6910774	SRR6910775	SRR6910776	SRR12554271	SRR12554272	SRR12554273	SRR3143894	SRR3143897	SRR11294120	SRR11294121	SRR11294122
Ptges	prostaglandin E synthase [Source:ZFIN;Acc:ZDB-GENE-050407-2]	102.78732854962	37.6166100234334	10.4870860567815	18.0324930540581	28.0780072953439	54.1787904920039	38.5778520313804	34.7960123900087	38.0639357077568	45.3180299190879	155.395725088947	145.516650518424	143.416947570963	191.319724228643	162.634667098439
G6pc3	glucose 6 phosphatase, catalytic, 3 [Source:NCBI gene;Acc:790919]	14.01645389313	48.3642128872715	47.1918872555167	30.0541550900969	28.9837494661614	27.089395246002	29.1686198286047	28.8096016562438	30.2472346249138	29.9623338308019	67.0084235496485	67.5613020264111	70.9742573303402	73.5070519404786	81.5660104102265
Sesn1	sestrin 1 [Source:ZFIN;Acc:ZDB-GENE-040718-408]	3233.12869801532	2735.2649288468	2873.46157955813	2668.8089720006	1962.74328416162	1872.45183503426	1614.62424599631	2616.809791997	2510.86033043667	2750.16771649473	786.551257380398	677.097884044911	440.040395448109	688.247534264619	551.565277713056
Ptprz1	protein tyrosine phosphatase receptor type Z1b [Source:ZFIN;Acc:ZDB-GENE-050506-100]	378.44425511451	489.015930304634	461.431786498386	486.87731245957	606.847254447755	628.802326013258	552.321930302934	466.565886562805	511.823992641801	505.614383394782	213.15060443412	186.721620435631	144.395902844485	169.670387013297	164.12672826448
Creb3	cAMP responsive element binding protein 3-like 3 like [Source:ZFIN;Acc:ZDB-GENE-040426-2942]	313.03413694657	413.782710257767	188.767549022067	366.660692099182	350.52222010639	367.759062733602	398.95144539769	334.864850419977	326.602162635306	344.941368227107	779.531327294244	750.969857139723	763.585113347108	654.514846045358	721.162896919686
Hgs	hepatocyte growth factor-regulated tyrosine kinase substrate [Source:ZFIN;Acc:ZDB-GENE-030131-6107]	327.0505908397	247.194865868277	288.394866561491	222.400747666717	191.111598042502	242.983666448987	224.88064964634	268.266031006842	262.029414559647	240.0731998193	554.25538907495	467.732090952077	632.405106695169	388.681123959243	501.332551789685
Mvp	major vault protein [Source:NCBI gene;Acc:373081]	1794.10609832064	1542.28101096077	1541.60165034688	1334.4044860003	799.770336831892	2026.77929885997	555.144699963767	1446.84064421682	1533.43283851249	1444.93354899042	2654.49083575965	2271.47036867917	4065.60125093659	3319.39721536696	3697.82492317094
Pdhb	pyruvate dehydrogenase E1 beta subunit [Source:ZFIN;Acc:ZDB-GENE-040426-2173]	5260.84236122146	4616.09543001847	4955.14816182926	4748.55650423531	6117.3826217017	4809.59899231289	5244.70602982718	4961.61204627856	4995.55170507425	5192.09792370509	1727.22188892499	1894.31496835591	1347.04245636618	1832.13809596851	1628.83343959446
Poglut3	protein O-glucosyltransferase 3 [Source:ZFIN;Acc:ZDB-GENE-060810-142]	18.68860519084	37.6166100234334	83.896688454252	42.0758171261356	38.9469133451544	39.4027567214574	62.1009325383197	32.9252590357072	49.6190590476115	47.9397341292831	101.788986249228	110.622351669618	107.685080087413	118.316145246661	103.449574178824
Magi2	membrane associated guanylate kinase, WW and PDZ domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-050810-4]	14.01645389313	21.4952057276762	10.4870860567815	24.0433240720775	12.6803903914456	9.02979841533399	15.0547715244411	12.3469721383902	11.5551233398547	16.8538127798261	51.0540369902084	59.3945512320098	65.5900033259695	31.718796385275	50.7300796453848
Wnk3	si:dkey-151g10.3 [Source:ZFIN;Acc:ZDB-GENE-090312-81]	112.13163114504	112.8498300703	146.819204794941	108.194958324349	96.9144122774773	169.103497596255	103.501554230533	132.075186813689	128.465783013679	99.6247599874164	53.9258265709076	43.8034815336072	46.5003754922918	42.7952014721965	39.7882977610861
Gja3	gap junction protein, alpha 3 [Source:ZFIN;Acc:ZDB-GENE-031217-3]	756.88851022902	257.942468732115	178.280462965285	210.379085630678	367.731321351923	307.013146121356	311.445585911876	352.075781279551	325.582592928848	323.593205372661	77.538318678879	70.9022455332117	34.7529122100286	66.4584305215286	68.6348136378735
Ndufa2	NADH:ubiquinone oxidoreductase subunit A2 [Source:ZFIN;Acc:ZDB-GENE-050522-377]	453.19867587787	435.277915985443	377.535098044134	727.310553180345	715.536314945861	584.474224701618	583.372396572094	545.511678114331	592.030142883145	470.034111970705	181.560919046429	194.888371230032	137.053738293071	193.837089021125	184.020877145023
Brd2	bromodomain containing 2a [Source:ZFIN;Acc:ZDB-GENE-990415-248]	616.72397129772	376.166100234334	325.099667760226	492.888143477589	475.514639679211	434.251214701062	482.693612002394	425.035162097311	490.073172237368	445.689715733178	987.895615760532	803.682521358132	1564.37052708805	706.876033728986	1137.94531596706
Mtmr1	myotubularin related protein 1b [Source:ZFIN;Acc:ZDB-GENE-050327-48]	88.7708746564901	155.840241525653	104.870860567815	168.303268504543	100.537380960748	86.1935303281881	108.206170331921	106.258790524328	125.746930463125	121.721981187633	44.9913700976211	51.9702323280085	23.0054489277654	33.7326882192608	29.8412233208146
Aasdh	aminoadipate-semialdehyde dehydrogenase [Source:NCBI gene;Acc:570338]	14.01645389313	21.4952057276762	10.4870860567815	24.0433240720775	10.8689060498105	9.85068918036435	7.52738576222057	0.374150670860309	14.2739758904088	0.374529172885024	4.78631596783204	2.59851161640043	2.9368658205658	2.51736479248215	0.497353722013576
Lias	lipoic acid synthetase [Source:NCBI gene;Acc:393528]	425.16576809161	381.539901666253	267.420694447928	300.541550900969	404.866750355443	337.386104427479	399.892368617968	354.694835975573	373.842225701182	334.829080559211	140.398601723073	157.766776710026	140.480081750397	158.090508967879	160.645252210385
Mov10l1	senataxin [Source:ZFIN;Acc:ZDB-GENE-070402-1]	65.41011816794	171.96164582141	230.715893249193	96.17329628831	96.9144122774773	123.954505519585	157.134177786354	154.524227065308	110.793241435078	134.081443892839	57.4357916139844	53.0838801636087	60.6952269583599	66.4584305215286	68.6348136378735
Vsnl1	visinin-like 1a [Source:ZFIN;Acc:ZDB-GENE-041001-211]	121.47593374046	150.466440093734	99.6273175394242	102.184127306329	99.63163878993	207.685363552682	99.7378613494226	115.612557295836	125.407073894306	127.339918780908	36.6950890867123	30.8109234516051	14.194851466068	18.6284994643679	19.894148880543
Fabp3	fatty acid binding protein 3, muscle and heart [Source:ZFIN;Acc:ZDB-GENE-020318-2]	9348.97474671771	6674.26137844347	6297.49517709729	8835.92159648849	7549.36099376424	8355.84709724406	8541.70099367979	7879.61312831811	8242.20150700461	7635.52624760698	1397.60426260695	1539.80374068985	1311.80006651939	1812.50265058714	1562.18804084464
Slc37a2	solute carrier family 37 member 2 [Source:NCBI gene;Acc:406287]	107.45947984733	241.821064436357	241.202979305974	210.379085630678	212.849410142123	269.252170929959	217.353263884119	203.163814277148	220.906769732517	205.241986740993	469.697140309917	430.239280486871	599.120627395423	431.979798389936	592.348282918169
Coq9	coenzyme Q9 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-061207-37]	1836.15546000003	1230.60052790946	1531.1145642901	1448.61027534267	1960.93179981999	1503.87188153562	1609.91962989492	1588.64374847287	1664.95733064554	1441.56278643446	416.090401470198	446.943998020873	264.317923850922	443.056203476858	414.793004159323
Uvrag	UV radiation resistance associated gene [Source:ZFIN;Acc:ZDB-GENE-040426-924]	28.03290778626	48.3642128872715	62.922516340689	36.0649861081163	26.2665229537088	27.089395246002	39.518775251658	32.1769576939866	42.4820711024071	37.4529172885024	88.0682138081095	96.5161457520159	160.548664857597	56.8924443100965	126.327845391448
Pef1	penta-EF-hand domain containing 1 [Source:NCBI gene;Acc:445249]	172.86959801527	134.345035797976	162.549833880113	156.281606468504	147.63597384326	169.103497596255	129.847404398305	147.415364318962	159.052874207412	158.425840130365	271.224571510482	286.207493749247	437.103529627543	305.608085807332	347.65025168749
Tmem38a	transmembrane protein 38A [Source:NCBI gene;Acc:393874]	644.75687908398	338.5494902109	388.022184100915	516.931467549667	484.572061387387	447.385466941548	493.984690645725	466.565886562805	474.779626640502	474.15393287244	138.48407533594	174.100278298829	59.7162716848379	158.090508967879	140.751103329842
Wasf2	WASP family member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-865]	387.78855770993	220.325858708681	194.011092050458	282.509057846911	231.869995729292	258.580590984564	222.998803205784	264.898674969099	223.96547885189	287.638404775698	746.346203250609	577.240794786095	833.090937767165	628.334252203544	795.268601499708
Gnpda2	glucosamine-6-phosphate deaminase 2 [Source:ZFIN;Acc:ZDB-GENE-091117-41]	126.14808503817	59.1118157511096	131.088575709769	102.184127306329	138.578552135084	109.178471749038	100.6787845697	103.265585157445	92.1011301500186	119.849335323208	426.620296599429	413.905778898068	454.724724550938	278.420546048525	359.089387293802
Mrps18a	mitochondrial ribosomal protein S18A [Source:ZFIN;Acc:ZDB-GENE-041210-109]	523.28094534352	209.578255844843	204.498178107239	306.552381918988	355.050930960478	307.834036886386	327.441280656595	318.402220902123	334.418863718149	291.009167331664	122.210601045311	146.630298354024	133.137917198983	147.517576839454	150.698177770114
Emilin1	elastin microfibril interfacer 1a [Source:ZFIN;Acc:ZDB-GENE-041001-191]	775.57711541986	628.734767534529	765.557282145049	685.234736054209	531.670654269899	563.131064810829	446.938529631846	662.246687422747	661.700739491093	672.279865328618	232.614956036637	309.222882351651	200.685831071996	308.125450599815	256.634520559005
Pgm3	phosphoglucomutase 3 [Source:ZFIN;Acc:ZDB-GENE-041024-13]	14.01645389313	21.4952057276762	36.7048011987352	18.0324930540581	15.3976169038983	22.1640506558198	15.9956947447187	20.2041362264567	15.6334021656858	20.5991045086763	39.2477909362227	39.3488901912065	41.1161214879212	47.8299310571608	51.2274333673984
Fancg	FA complementation group G [Source:ZFIN;Acc:ZDB-GENE-050417-103]	9.34430259542001	5.37380143191905	10.4870860567815	24.0433240720775	24.4550386120737	13.1342522404858	11.2910786433309	11.9728214675299	14.9536890280473	10.8613460136657	21.6979657208386	33.4094350680055	39.1582109408773	28.1944856758	32.825345652896
Edem1	ER degradation enhancer, mannosidase alpha-like 1 [Source:ZFIN;Acc:ZDB-GENE-040426-808]	70.08226946565	231.073461572519	152.062747823332	102.184127306329	123.180935231186	148.581228470496	137.374790160525	138.061597547454	135.262914390064	137.452206448804	354.825557081948	386.807014898464	436.124574354021	399.757529046165	466.517791248735
Fzd5	frizzled class receptor 5 [Source:ZFIN;Acc:ZDB-GENE-990415-218]	270.98477526718	32.2428085915143	10.4870860567815	12.0216620360388	63.4019519572282	73.8801688527326	63.0418557585973	71.0886274634587	72.3894491585017	59.5501384887188	25.5270184951042	36.379162629606	16.1527620131119	27.1875397588072	29.8412233208146
Ndufaf1	NADH:ubiquinone oxidoreductase complex assembly factor 1 [Source:ZFIN;Acc:ZDB-GENE-050306-9]	1088.61125236643	1037.14367636038	996.273175394242	1003.80878000924	1233.6208366535	916.934984538915	1114.05309280864	1042.75791968768	1034.52339548582	1077.52043039021	321.002257575935	367.50378574806	283.4075516846	354.444962781486	334.719054915137
Grm6	glutamate receptor, metabotropic 6b [Source:ZFIN;Acc:ZDB-GENE-021120-2]	9.34430259542001	10.7476028638381	10.4870860567815	6.01083101801938	7.24593736654036	9.02979841533399	7.52738576222057	7.48301341720618	8.49641422048142	4.49435007462029	31.5896853876914	9.28039863000152	46.5003754922918	40.7813096382108	34.8147605409503
Bscl2	BSCL2 lipid droplet biogenesis associated, seipin, like [Source:ZFIN;Acc:ZDB-GENE-050320-130]	4.67215129771	26.8690071595953	10.4870860567815	30.0541550900969	0	6.5671261202429	5.64553932166543	8.97961610064742	8.15655765166216	8.23964180347053	17.8689129465729	22.6441726572037	19.0896278336777	18.1250265058714	21.8835637685974
Irak1	interleukin-1 receptor-associated kinase 1 [Source:ZFIN;Acc:ZDB-GENE-071116-5]	37.37721038168	32.2428085915143	41.948344227126	30.0541550900969	25.3607807828913	22.1640506558198	15.9956947447187	25.0680949476407	27.1885255055405	30.711392176572	96.3644948190183	91.6903384644151	133.137917198983	62.9341198120536	92.5077922945252
Magi3	membrane associated guanylate kinase, WW and PDZ domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-060503-301]	23.36075648855	5.37380143191905	15.7306290851722	12.0216620360388	17.2091012455334	10.6715799453947	14.1138483041636	11.2245201258093	10.535553633397	12.3594627052058	29.036983538181	21.9017407668036	46.0108978555309	33.2292152607643	33.8200530969232
Lhcgr	luteinizing hormone/choriogonadotropin receptor [Source:ZFIN;Acc:ZDB-GENE-040806-3]	14.01645389313	21.4952057276762	10.4870860567815	30.0541550900969	21.7378120996211	16.4178153006072	7.52738576222057	15.3401775052727	13.9341193215895	16.104754434056	4.14814050545443	4.08337539720067	4.89477636760967	7.55209437744644	3.97882977610861
Xkr7	XK, Kell blood group complex subunit-related family, member 7 [Source:ZFIN;Acc:ZDB-GENE-051113-336]	0	0	0	0	0	0	0	0	0	0.374529172885024	0.638175462377605	1.85607972600031	0.978955273521933	4.02778366797143	3.97882977610861
En2	engrailed homeobox 2a [Source:NCBI gene;Acc:30243]	9.34430259542001	0	0	0	0	0	0	1.87075335430155	0	0.374529172885024	5.10540369902084	1.85607972600031	37.2003003938335	5.53820254346072	24.3703323786652
Gmds	GDP-mannose 4,6-dehydratase [Source:ZFIN;Acc:ZDB-GENE-050419-45]	107.45947984733	59.1118157511096	146.819204794941	36.0649861081163	76.9880845194913	62.3876981423075	79.037550503316	86.8029556395917	78.8467239660676	76.4039512685449	166.563795680555	155.168265093626	192.36471124706	152.552306424418	201.428257415498
Stau2	staufen double-stranded RNA binding protein 2 [Source:NCBI gene;Acc:393899]	9760.1240609162	8205.7947865404	7335.71669671866	9040.28985110114	11113.4564359313	7533.31455068364	8607.56561909922	8840.80620175825	9024.89118499536	8405.55822705859	3010.91183149754	2722.49774209725	1885.95733444	2699.11853049936	2498.20774567419
Slc38a3	solute carrier family 38 member 3a [Source:ZFIN;Acc:ZDB-GENE-070615-25]	56.06581557252	64.4856171830287	83.896688454252	54.0974791621744	82.4225375443966	68.1339334975201	104.44247745081	73.3335314886206	63.2133218003817	72.6586595396946	29.6751590005586	49.000504766408	27.9002252953751	13.5937698794036	19.3967951585295
Ift88	intraflagellar transport 88 homolog [Source:ZFIN;Acc:ZDB-GENE-030131-574]	163.52529541985	220.325858708681	110.114403596206	102.184127306329	123.180935231186	119.850051694433	124.201865076639	123.095570713042	147.497750867557	146.440906598044	63.1793707753829	71.6446774236118	54.8214953172283	68.9757953140108	66.1480450278056
Btg1	B-cell translocation gene 1, anti-proliferative [Source:ZFIN;Acc:ZDB-GENE-010726-1]	3391.98184213746	2617.04129734458	2842.00032138779	2518.53819655012	3287.84408006769	3212.96645432884	3029.77276929378	2924.36164344418	3084.19836203475	2825.07355107174	6435.99953807815	5492.8823411253	9057.29419062493	5749.66118602922	6249.7468708226
Sbds	SBDS ribosome maturation factor [Source:ZFIN;Acc:ZDB-GENE-040426-1116]	308.36198564886	386.913703098172	382.778641072525	330.595705991066	456.494054092043	387.460441094331	427.179142006017	382.756136290096	402.390177482	336.701726423637	189.21902459496	191.918643668432	170.338217592816	187.291940560672	172.581741538711
Traf6	TNF receptor-associated factor 6 [Source:NCBI gene;Acc:554561]	79.42657206107	69.8594186149477	83.896688454252	132.238282396426	97.8201544482949	112.46203480916	93.1513988074796	90.5444623481948	92.7808432876571	92.5087057026009	256.865623606986	251.684410845641	390.11367649849	222.535047655422	309.851368814458
Galk1	galactokinase 1 [Source:ZFIN;Acc:ZDB-GENE-041010-79]	4.67215129771	53.7380143191905	15.7306290851722	18.0324930540581	19.0205855871684	26.2685044809716	29.1686198286047	23.5714922641995	24.4696729549865	21.7226920273314	87.7491260769207	81.6675079440134	92.5112733478227	67.9688493970179	105.438989066878
Tead1	TEA domain family member 1a [Source:ZFIN;Acc:ZDB-GENE-040426-2101]	9.34430259542001	10.7476028638381	20.974172113563	30.0541550900969	6.34019519572282	13.1342522404858	4.70461610138786	10.4762187840887	9.85584049575844	11.6104043594357	29.9942467317474	31.1821393968051	49.4372413128576	21.6493372153464	25.862393544706
Daam2	dishevelled associated activator of morphogenesis 2 [Source:ZFIN;Acc:ZDB-GENE-070709-1]	84.09872335878	96.728425774543	78.6531454258612	48.086648144155	75.1766001778563	70.5966057926112	68.6873950802627	76.7008875263634	87.343138186549	53.1831425496734	38.2905277426563	29.6972756160049	25.4528371115703	35.24310709475	28.3491621547738
Jph2	junctophilin 2 [Source:ZFIN;Acc:ZDB-GENE-030131-9848]	1373.61248152674	1069.38648495189	1232.23261167183	733.321384198364	1010.80826263238	1119.69500350141	947.509682819515	1123.20031392265	1074.62647060649	1052.42697580692	547.554546719985	452.141021253674	308.86038879617	552.309835470583	474.972804522965
Tek	TEK tyrosine kinase, endothelial [Source:NCBI gene;Acc:30747]	1565.17068473285	752.332200468668	917.620029968381	667.202243000151	664.814753380078	1049.91928847383	814.839508760377	918.914047632919	810.557916633927	1075.2732553529	449.275525513834	373.814456816461	284.386506958122	396.736691295186	356.105264961721
Stat4	signal transducer and activator of transcription 4 [Source:ZFIN;Acc:ZDB-GENE-030616-264]	523.28094534352	548.127746055744	398.509270157697	456.823157369473	480.043350533299	554.101266395495	491.161920984892	517.450377799807	442.153396033853	503.367208357472	244.740289821811	284.722629968447	201.664786345518	225.5558854064	230.772127014299
Ndufb10	NADH:ubiquinone oxidoreductase subunit B10 [Source:ZFIN;Acc:ZDB-GENE-040426-1691]	2597.71612152676	1913.07330976318	2338.62019066227	3149.67545344215	2860.33377544181	2141.70400596422	2620.47116847304	2481.74139981643	2644.42396198264	2428.82168615938	738.0499222397	867.531663932543	692.121378380007	881.077677368751	785.321527059437
Uqcrq	ubiquinol-cytochrome c reductase, complex III subunit VII [Source:ZFIN;Acc:ZDB-GENE-040718-199]	1154.02137053437	849.060626243211	959.568374195507	1142.05789342368	1143.04661957174	934.994581369583	1082.06170331921	948.097799960023	1208.19010215246	988.757016416463	343.976574221529	435.065087774471	325.013150809282	398.247110170675	403.35386855301
Stxbp5	syntaxin binding protein 5b (tomosyn) [Source:ZFIN;Acc:ZDB-GENE-090821-5]	23.36075648855	37.6166100234334	52.4354302839075	42.0758171261356	24.4550386120737	29.552067541093	23.5230805069393	29.1837523271041	25.8290992302635	40.4491506715826	124.763302894822	90.947906574015	136.074783019549	132.916861043057	116.87812467319
Tph1	tryptophan hydroxylase 1 (tryptophan 5-monooxygenase) a [Source:ZFIN;Acc:ZDB-GENE-030317-1]	0	0	0	0	0	49.2534459018217	0	0	4.41813539465034	0.374529172885024	0	1.11364783560018	0	0	0
Sgms1	sphingomyelin synthase 1 [Source:ZFIN;Acc:ZDB-GENE-061103-295]	56.06581557252	42.9904114553524	94.3837745110335	114.205789342368	77.8938266903089	86.1935303281881	63.0418557585973	66.2246687422747	78.8467239660676	77.5275387871999	162.096567443912	187.835268271231	206.070085076367	211.4586425685	224.306528628123
Slc26a1	solute carrier family 26 member 1 [Source:ZFIN;Acc:ZDB-GENE-070112-2182]	0	5.37380143191905	5.24354302839075	0	6.34019519572282	2.46267229509109	2.82276966083271	3.36735603774278	2.71885255055405	2.24717503731014	8.93445647328647	10.7652624108018	13.7053738293071	12.5868239624107	12.931196772353
Slc6a14	solute carrier family 6 member 14 [Source:ZFIN;Acc:ZDB-GENE-130411-2]	0	5.37380143191905	5.24354302839075	6.01083101801938	0	0	0	0.374150670860309	0.339856568819257	0	115.509758690346	149.600025915625	138.032693566593	94.6529161973287	93.5024997385523
Kcnh2	potassium voltage-gated channel, subfamily H (eag-related), member 2a [Source:ZFIN;Acc:ZDB-GENE-070912-699]	0	0	15.7306290851722	6.01083101801938	0.905742170817545	2.46267229509109	3.76369288111029	0	0.339856568819257	0.749058345770048	0.319087731188802	0.371215945200061	0	0	0
Lrrfip1	leucine rich repeat (in FLII) interacting protein 1a [Source:ZFIN;Acc:ZDB-GENE-030131-99]	3415.34259862601	2423.58444579549	2537.87482574112	2266.08329379331	2975.36303113564	2383.04589088314	2346.66251137226	2666.94598189228	2665.49506924943	2596.61075561187	1390.5843325208	1498.96998671785	1059.22960595073	1340.24501551749	1155.35269623754
Ccdc78	coiled-coil domain containing 78 [Source:ZFIN;Acc:ZDB-GENE-060301-1]	65.41011816794	96.728425774543	26.2177151419537	90.1624652702907	105.066091814835	116.566488634311	82.8012433844263	80.0682435641062	72.3894491585017	77.902067960085	12.4444215163633	27.8411958900046	13.2158961925461	15.1041887548929	21.8835637685974
Angpt1	angiopoietin 1 [Source:ZFIN;Acc:ZDB-GENE-010817-1]	826.97077969467	564.249150351501	718.365394889533	444.801495333434	964.615411920686	545.892358745191	696.283183005403	650.273865955217	692.287830684826	645.688294053781	298.666116392719	382.352423556063	203.133219255801	307.118504682822	258.126581725046
Metrn	meteorin, glial cell differentiation regulator [Source:ZFIN;Acc:ZDB-GENE-050102-1]	149.50884152672	247.194865868277	230.715893249193	198.357423594639	238.210190925014	365.296390438511	278.513273202161	239.082278679738	237.55974160466	216.852391100429	82.9628101090886	108.766271943618	93.4902286213446	109.757104952222	110.412526287014
Hjv	hemojuvelin BMP co-receptor [Source:ZFIN;Acc:ZDB-GENE-030131-651]	23.36075648855	5.37380143191905	26.2177151419537	18.0324930540581	30.7952338077965	15.5969245355769	36.6960055908253	17.5850815304345	13.9341193215895	24.7189254104116	7.97719327972006	4.82580728760079	3.91582109408773	7.55209437744644	7.95765955221722
Atp6v1e2	ATPase H+ transporting V1 subunit E1b [Source:ZFIN;Acc:ZDB-GENE-020419-11]	149.50884152672	241.821064436357	162.549833880113	156.281606468504	170.279528113698	160.894589945951	220.176033544952	184.830431404993	189.639965401145	162.5456610321	462.039034761386	353.026363885258	543.809654441434	352.934543905997	527.194945334391
Acads	acyl-CoA dehydrogenase short chain [Source:ZFIN;Acc:ZDB-GENE-040808-64]	971.807469923681	408.408908825848	760.313739116659	919.657145756965	1018.05419999892	694.473587215687	912.695523669244	753.539451112663	835.707302726552	778.27162125508	144.227654497339	184.86554070963	137.543215929832	239.149655285804	182.528815978982
Siah1a	siah E3 ubiquitin protein ligase 1 [Source:NCBI gene;Acc:80955]	789.59356931299	698.594186149477	188.767549022067	204.368254612659	362.296868327018	373.505298088815	478.929919121284	438.878736919143	425.16056759289	456.925590919729	234.848570154959	255.025354352442	172.785605776621	182.760683934204	185.01558458905
Foxq1	forkhead box Q1a [Source:ZFIN;Acc:ZDB-GENE-070424-74]	0	0	0	0	0	0	0	0.374150670860309	0	0	20.1025270648946	15.9622856436026	18.6001501969167	2.51736479248215	5.47089094214934
Cadm1	cell adhesion molecule 1a [Source:ZFIN;Acc:ZDB-GENE-080505-2]	0	21.4952057276762	20.974172113563	6.01083101801938	5.43445302490527	9.85068918036435	7.52738576222057	8.2313147589268	7.47684451402365	12.3594627052058	4.78631596783204	3.34094350680055	3.91582109408773	3.524310709475	1.49206116604073
Col9a1	collagen, type IX, alpha 1b [Source:ZFIN;Acc:ZDB-GENE-040426-2410]	0	0	0	0	0	0	0	0	0	0	55.5212652268516	95.4024979164157	75.3795560611889	0	0.497353722013576
Flvcr1	feline leukemia virus subgroup C cellular receptor 1 [Source:ZFIN;Acc:ZDB-GENE-041014-359]	0	0	15.7306290851722	6.01083101801938	3.62296868327018	0.820890765030363	5.64553932166543	3.36735603774278	4.41813539465034	2.99623338308019	12.1253337851745	14.1062059176023	14.194851466068	9.56598621143215	18.4020877145023
Atp6v0b	ATPase H+ transporting V0 subunit b [Source:ZFIN;Acc:ZDB-GENE-030131-443]	182.21390061069	263.316270164034	199.254635078848	156.281606468504	195.64030889659	247.088120274139	223.939726426062	207.279471656611	187.26096941941	220.223153656394	521.070265031314	435.436303719672	538.425400437063	409.323515257597	504.81402784378
Grm3	glutamate receptor, metabotropic 3 [Source:ZFIN;Acc:ZDB-GENE-061009-13]	9.34430259542001	16.1214042957572	20.974172113563	6.01083101801938	14.4918747330807	11.4924707104251	0	8.2313147589268	7.47684451402365	11.2358751865507	2.55270184951042	3.71215945200061	0.489477636760967	4.02778366797143	0.497353722013576
Clstn1	calsyntenin 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1064]	1761.40103923667	1821.71868542056	1756.5869145109	1490.68609246881	1781.59484999811	1677.07983295703	1645.67471226547	1725.95704467861	1651.02321132395	1771.52298774616	802.505643939838	942.888500808155	607.44174722036	881.077677368751	750.506766518487
Pthlh	parathyroid hormone-like hormone a [Source:ZFIN;Acc:ZDB-GENE-050119-9]	0	0	0	12.0216620360388	0	0	0	0	1.01956970645777	0	1.91452638713281	3.71215945200061	4.4052987308487	3.02083775097857	2.48676861006788
Smad6	SMAD family member 6b [Source:ZFIN;Acc:ZDB-GENE-050419-198]	308.36198564886	118.223631502219	188.767549022067	162.292437486523	165.750817259611	301.266910766143	292.627121506325	226.361155870487	197.456666483988	208.612749296958	421.195805169219	456.966828541275	562.899282275112	549.792470678101	585.882684531993
Ppara	peroxisome proliferator-activated receptor alpha a [Source:ZFIN;Acc:ZDB-GENE-041210-169]	168.19744671756	134.345035797976	68.1660593690797	138.249113414446	138.578552135084	231.491195738562	100.6787845697	135.068392180572	152.595599399846	122.845568706288	65.4129848937045	66.818870136011	93.4902286213446	41.7882555552036	73.1109971359957
Ache	acetylcholinesterase [Source:NCBI gene;Acc:114549]	476.55943236642	569.62295178342	330.343210788617	258.465733774833	296.177689857337	365.296390438511	543.853621320436	419.422902034407	405.788743170193	391.38298566485	128.273267937899	128.069501094021	128.243140831373	98.1772269068037	87.5342550743894
Vps37c	VPS37C subunit of ESCRT-I [Source:ZFIN;Acc:ZDB-GENE-061110-126]	294.34553175573	300.932880187467	298.881952618273	264.476564792853	348.710735764755	357.908373553238	289.804351845492	316.531467547822	311.648473607258	278.275175453573	862.494137403333	750.227425249323	1177.19371641012	718.959384732901	864.400768859595
Lef1	lymphoid enhancer-binding factor 1 [Source:ZFIN;Acc:ZDB-GENE-990714-26]	9.34430259542001	5.37380143191905	10.4870860567815	12.0216620360388	9.05742170817545	15.5969245355769	9.40923220277572	11.2245201258093	7.47684451402365	9.73775849501062	25.2079307639154	28.2124118352046	26.9212700218532	25.6771208833179	27.8518084327603
Hif1an	hypoxia inducible factor 1 subunit alpha inhibitor [Source:NCBI gene;Acc:373126]	102.78732854962	333.175688778981	209.74172113563	336.606537009085	387.657649109909	339.84877672257	299.213584048268	258.538113564474	283.780234964079	266.664771094137	643.919041539003	588.377273142097	831.133027220121	586.54599664834	592.348282918169
Mb	Danio rerio myoglobin (mb), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001362390]	164525.13579756	117197.235428723	174893.134168945	166998.918173632	240386.689361489	190026.361415349	175803.035399882	174612.376583798	160651.219650569	170325.006482095	49461.7892115763	48790.76775737	32793.0437524377	51680.4922437414	46871.6094700035
Poglut2	protein O-glucosyltransferase 2 [Source:NCBI gene;Acc:393905]	135.49238763359	123.597432934138	94.3837745110335	66.1191411982132	78.7995688611264	91.9397656834006	100.6787845697	90.9186130190551	113.851950554451	90.2615306652908	179.965480390485	250.570763010041	202.154263982279	247.205222621747	244.200677508666
Prdx3	peroxiredoxin 3 [Source:ZFIN;Acc:ZDB-GENE-030826-18]	1766.07319053438	1386.44076943512	1793.29171570964	1827.29262947789	1825.07047419735	1483.34961240987	1781.16765598544	1747.28363291764	1831.14719279816	1539.31490055745	573.081565215089	669.30234919571	548.214953172283	673.143345509726	633.131288123283
Gpc3	glypican 3 [Source:NCBI gene;Acc:387365]	0	0	0	0	0.905742170817545	1.64178153006073	0.940923220277571	0.748301341720618	0.339856568819257	1.12358751865507	1.59543865594401	1.85607972600031	13.2158961925461	1.51041887548929	10.9417818842987
